"sim_id","lon","lat","value"
1,0,1,5.89748180893717
1,0.0833333333333333,1,5.30723431119044
1,0.166666666666667,1,4.54855315784918
1,0.25,1,4.22057889851004
1,0.333333333333333,1,2.92627971823617
1,0.416666666666667,1,3.58047915453215
1,0.5,1,4.61059464182788
1,0.583333333333333,1,5.7203786235133
1,0.666666666666667,1,6.01872522490091
1,0.75,1,5.4656936281764
1,0.833333333333333,1,2.64456330003401
1,0.916666666666667,1,1.85590956663873
1,1,1,2.9859173088718
1,0,0.916666666666667,5.89038861105244
1,0.0833333333333333,0.916666666666667,4.88012851378273
1,0.166666666666667,0.916666666666667,4.22342659001746
1,0.25,0.916666666666667,4.65372917488793
1,0.333333333333333,0.916666666666667,4.7000927323144
1,0.416666666666667,0.916666666666667,3.93517054944324
1,0.5,0.916666666666667,4.77731793177814
1,0.583333333333333,0.916666666666667,3.56323101995045
1,0.666666666666667,0.916666666666667,4.89525735730431
1,0.75,0.916666666666667,5.02614688740364
1,0.833333333333333,0.916666666666667,3.30639016118164
1,0.916666666666667,0.916666666666667,3.26591176035604
1,1,0.916666666666667,3.87651617822653
1,0,0.833333333333333,5.85258819134983
1,0.0833333333333333,0.833333333333333,5.73882905359142
1,0.166666666666667,0.833333333333333,5.08768982848108
1,0.25,0.833333333333333,3.96235993057284
1,0.333333333333333,0.833333333333333,5.64765807429342
1,0.416666666666667,0.833333333333333,0.272569011544613
1,0.5,0.833333333333333,3.8318785922632
1,0.583333333333333,0.833333333333333,2.36260637537434
1,0.666666666666667,0.833333333333333,2.9755367875443
1,0.75,0.833333333333333,4.10607379690973
1,0.833333333333333,0.833333333333333,3.07964556804323
1,0.916666666666667,0.833333333333333,3.53813940298653
1,1,0.833333333333333,3.24878996804569
1,0,0.75,5.04754544279173
1,0.0833333333333333,0.75,4.73750696279491
1,0.166666666666667,0.75,4.68992768674039
1,0.25,0.75,4.80954793667371
1,0.333333333333333,0.75,5.46273359653012
1,0.416666666666667,0.75,0.194364576661357
1,0.5,0.75,3.87871546714973
1,0.583333333333333,0.75,3.84524771934912
